,Date,Hour,Time Block,A1,A2,E1,E2,N1,N2,N3,S1,S2,S3,W1,W2,W3,MCP
3349,04-01-2023,22,21:15 - 21:30,4500.89,4500.89,4500.89,4500.89,4500.89,4500.89,4500.89,4500.89,4500.89,4500.89,4500.89,4500.89,4500.89,4500.89
3350,04-01-2023,22,21:30 - 21:45,4400.46,4400.46,4400.46,4400.46,4400.46,4400.46,4400.46,4400.46,4400.46,4400.46,4400.46,4400.46,4400.46,4400.46
3351,04-01-2023,22,21:45 - 22:00,4250.41,4250.41,4250.41,4250.41,4250.41,4250.41,4250.41,4250.41,4250.41,4250.41,4250.41,4250.41,4250.41,4250.41
3352,04-01-2023,23,22:00 - 22:15,3744.16,3744.16,3744.16,3744.16,3744.16,3744.16,3744.16,3744.16,3744.16,3744.16,3744.16,3744.16,3744.16,3744.16
3353,04-01-2023,23,22:15 - 22:30,3590.93,3590.93,3590.93,3590.93,3590.93,3590.93,3590.93,3590.93,3590.93,3590.93,3590.93,3590.93,3590.93,3590.93
3354,04-01-2023,23,22:30 - 22:45,3500.48,3500.48,3500.48,3500.48,3500.48,3500.48,3500.48,3500.48,3500.48,3500.48,3500.48,3500.48,3500.48,3500.48
3355,04-01-2023,23,22:45 - 23:00,3300.95,3300.95,3300.95,3300.95,3300.95,3300.95,3300.95,3300.95,3300.95,3300.95,3300.95,3300.95,3300.95,3300.95
3356,04-01-2023,24,23:00 - 23:15,3225.45,3225.45,3225.45,3225.45,3225.45,3225.45,3225.45,3225.45,3225.45,3225.45,3225.45,3225.45,3225.45,3225.45
3357,04-01-2023,24,23:15 - 23:30,3225.17,3225.17,3225.17,3225.17,3225.17,3225.17,3225.17,3225.17,3225.17,3225.17,3225.17,3225.17,3225.17,3225.17
3358,04-01-2023,24,23:30 - 23:45,3030.39,3030.39,3030.39,3030.39,3030.39,3030.39,3030.39,3030.39,3030.39,3030.39,3030.39,3030.39,3030.39,3030.39
3359,04-01-2023,24,23:45 - 24:00,3030.04,3030.04,3030.04,3030.04,3030.04,3030.04,3030.04,3030.04,3030.04,3030.04,3030.04,3030.04,3030.04,3030.04
3360,05-01-2023,1,00:00 - 00:15,2891.18,2891.18,2891.18,2891.18,2891.18,2891.18,2891.18,2891.18,2891.18,2891.18,2891.18,2891.18,2891.18,2891.18
3361,05-01-2023,1,00:15 - 00:30,2840.6,2840.6,2840.6,2840.6,2840.6,2840.6,2840.6,2840.6,2840.6,2840.6,2840.6,2840.6,2840.6,2840.6
3362,05-01-2023,1,00:30 - 00:45,2771.08,2771.08,2771.08,2771.08,2771.08,2771.08,2771.08,2771.08,2771.08,2771.08,2771.08,2771.08,2771.08,2771.08
3363,05-01-2023,1,00:45 - 01:00,2768.15,2768.15,2768.15,2768.15,2768.15,2768.15,2768.15,2768.15,2768.15,2768.15,2768.15,2768.15,2768.15,2768.15
3364,05-01-2023,2,01:00 - 01:15,2768.08,2768.08,2768.08,2768.08,2768.08,2768.08,2768.08,2768.08,2768.08,2768.08,2768.08,2768.08,2768.08,2768.08
3365,05-01-2023,2,01:15 - 01:30,2600.71,2600.71,2600.71,2600.71,2600.71,2600.71,2600.71,2600.71,2600.71,2600.71,2600.71,2600.71,2600.71,2600.71
3366,05-01-2023,2,01:30 - 01:45,2543.61,2543.61,2543.61,2543.61,2543.61,2543.61,2543.61,2543.61,2543.61,2543.61,2543.61,2543.61,2543.61,2543.61
3367,05-01-2023,2,01:45 - 02:00,2543.35,2543.35,2543.35,2543.35,2543.35,2543.35,2543.35,2543.35,2543.35,2543.35,2543.35,2543.35,2543.35,2543.35
3368,05-01-2023,3,02:00 - 02:15,2543.57,2543.57,2543.57,2543.57,2543.57,2543.57,2543.57,2543.57,2543.57,2543.57,2543.57,2543.57,2543.57,2543.57
3369,05-01-2023,3,02:15 - 02:30,2543.1,2543.1,2543.1,2543.1,2543.1,2543.1,2543.1,2543.1,2543.1,2543.1,2543.1,2543.1,2543.1,2543.1
3370,05-01-2023,3,02:30 - 02:45,2449.72,2449.72,2449.72,2449.72,2449.72,2449.72,2449.72,2449.72,2449.72,2449.72,2449.72,2449.72,2449.72,2449.72
3371,05-01-2023,3,02:45 - 03:00,2449.81,2449.81,2449.81,2449.81,2449.81,2449.81,2449.81,2449.81,2449.81,2449.81,2449.81,2449.81,2449.81,2449.81
3372,05-01-2023,4,03:00 - 03:15,2449.97,2449.97,2449.97,2449.97,2449.97,2449.97,2449.97,2449.97,2449.97,2449.97,2449.97,2449.97,2449.97,2449.97
3373,05-01-2023,4,03:15 - 03:30,2449.57,2449.57,2449.57,2449.57,2449.57,2449.57,2449.57,2449.57,2449.57,2449.57,2449.57,2449.57,2449.57,2449.57
3374,05-01-2023,4,03:30 - 03:45,2449.8,2449.8,2449.8,2449.8,2449.8,2449.8,2449.8,2449.8,2449.8,2449.8,2449.8,2449.8,2449.8,2449.8
3375,05-01-2023,4,03:45 - 04:00,2500.08,2500.08,2500.08,2500.08,2500.08,2500.08,2500.08,2500.08,2500.08,2500.08,2500.08,2500.08,2500.08,2500.08
3376,05-01-2023,5,04:00 - 04:15,2540.47,2540.47,2540.47,2540.47,2540.47,2540.47,2540.47,2540.47,2540.47,2540.47,2540.47,2540.47,2540.47,2540.47
3377,05-01-2023,5,04:15 - 04:30,2590.98,2590.98,2590.98,2590.98,2590.98,2590.98,2590.98,2590.98,2590.98,2590.98,2590.98,2590.98,2590.98,2590.98
3378,05-01-2023,5,04:30 - 04:45,2768.9,2768.9,2768.9,2768.9,2768.9,2768.9,2768.9,2768.9,2768.9,2768.9,2768.9,2768.9,2768.9,2768.9
3379,05-01-2023,5,04:45 - 05:00,2900.93,2900.93,2900.93,2900.93,2900.93,2900.93,2900.93,2900.93,2900.93,2900.93,2900.93,2900.93,2900.93,2900.93
3380,05-01-2023,6,05:00 - 05:15,3350.87,3350.87,3350.87,3350.87,3350.87,3350.87,3350.87,3350.87,3350.87,3350.87,3350.87,3350.87,3350.87,3350.87
3381,05-01-2023,6,05:15 - 05:30,3428.56,3428.56,3428.56,3428.56,3428.56,3428.56,3428.56,3428.56,3428.56,3428.56,3428.56,3428.56,3428.56,3428.56
3382,05-01-2023,6,05:30 - 05:45,3735.46,3735.46,3735.46,3735.46,3735.46,3735.46,3735.46,3735.46,3735.46,3735.46,3735.46,3735.46,3735.46,3735.46
3383,05-01-2023,6,05:45 - 06:00,4099.7,4099.7,4099.7,4099.7,4099.7,4099.7,4099.7,4099.7,4099.7,4099.7,4099.7,4099.7,4099.7,4099.7
3384,05-01-2023,7,06:00 - 06:15,4718.98,4718.98,4718.98,4718.98,4718.98,4718.98,4718.98,4718.98,4718.98,4718.98,4718.98,4718.98,4718.98,4718.98
3385,05-01-2023,7,06:15 - 06:30,5500.78,5500.78,5500.78,5500.78,5500.78,5500.78,5500.78,5500.78,5500.78,5500.78,5500.78,5500.78,5500.78,5500.78
3386,05-01-2023,7,06:30 - 06:45,8000.83,8000.83,8000.83,8000.83,8000.83,8000.83,8000.83,8000.83,8000.83,8000.83,8000.83,8000.83,8000.83,8000.83
3387,05-01-2023,7,06:45 - 07:00,10198.84,10198.84,10198.84,10198.84,10198.84,10198.84,10198.84,10198.84,10198.84,10198.84,10198.84,10198.84,10198.84,10198.84
3388,05-01-2023,8,07:00 - 07:15,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3389,05-01-2023,8,07:15 - 07:30,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3390,05-01-2023,8,07:30 - 07:45,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3391,05-01-2023,8,07:45 - 08:00,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3392,05-01-2023,9,08:00 - 08:15,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3393,05-01-2023,9,08:15 - 08:30,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3394,05-01-2023,9,08:30 - 08:45,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3395,05-01-2023,9,08:45 - 09:00,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3396,05-01-2023,10,09:00 - 09:15,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3397,05-01-2023,10,09:15 - 09:30,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3398,05-01-2023,10,09:30 - 09:45,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3399,05-01-2023,10,09:45 - 10:00,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3400,05-01-2023,11,10:00 - 10:15,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3401,05-01-2023,11,10:15 - 10:30,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3402,05-01-2023,11,10:30 - 10:45,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3403,05-01-2023,11,10:45 - 11:00,11570.93,11570.93,11570.93,11570.93,11570.93,11570.93,11570.93,11570.93,11570.93,11570.93,11570.93,11570.93,11570.93,11570.93
3404,05-01-2023,12,11:00 - 11:15,9000.76,9000.76,9000.76,9000.76,9000.76,9000.76,9000.76,9000.76,9000.76,9000.76,9000.76,9000.76,9000.76,9000.76
3405,05-01-2023,12,11:15 - 11:30,9000.12,9000.12,9000.12,9000.12,9000.12,9000.12,9000.12,9000.12,9000.12,9000.12,9000.12,9000.12,9000.12,9000.12
3406,05-01-2023,12,11:30 - 11:45,8500.6,8500.6,8500.6,8500.6,8500.6,8500.6,8500.6,8500.6,8500.6,8500.6,8500.6,8500.6,8500.6,8500.6
3407,05-01-2023,12,11:45 - 12:00,8500.2,8500.2,8500.2,8500.2,8500.2,8500.2,8500.2,8500.2,8500.2,8500.2,8500.2,8500.2,8500.2,8500.2
3408,05-01-2023,13,12:00 - 12:15,7250.09,7250.09,7250.09,7250.09,7250.09,7250.09,7250.09,7250.09,7250.09,7250.09,7250.09,7250.09,7250.09,7250.09
3409,05-01-2023,13,12:15 - 12:30,6570.51,6570.51,6570.51,6570.51,6570.51,6570.51,6570.51,6570.51,6570.51,6570.51,6570.51,6570.51,6570.51,6570.51
3410,05-01-2023,13,12:30 - 12:45,6570.65,6570.65,6570.65,6570.65,6570.65,6570.65,6570.65,6570.65,6570.65,6570.65,6570.65,6570.65,6570.65,6570.65
3411,05-01-2023,13,12:45 - 13:00,5959.16,5959.16,5959.16,5959.16,5959.16,5959.16,5959.16,5959.16,5959.16,5959.16,5959.16,5959.16,5959.16,5959.16
3412,05-01-2023,14,13:00 - 13:15,5200.38,5200.38,5200.38,5200.38,5200.38,5200.38,5200.38,5200.38,5200.38,5200.38,5200.38,5200.38,5200.38,5200.38
3413,05-01-2023,14,13:15 - 13:30,5000.21,5000.21,5000.21,5000.21,5000.21,5000.21,5000.21,5000.21,5000.21,5000.21,5000.21,5000.21,5000.21,5000.21
3414,05-01-2023,14,13:30 - 13:45,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5
3415,05-01-2023,14,13:45 - 14:00,4600.25,4600.25,4600.25,4600.25,4600.25,4600.25,4600.25,4600.25,4600.25,4600.25,4600.25,4600.25,4600.25,4600.25
3416,05-01-2023,15,14:00 - 14:15,4600.49,4600.49,4600.49,4600.49,4600.49,4600.49,4600.49,4600.49,4600.49,4600.49,4600.49,4600.49,4600.49,4600.49
3417,05-01-2023,15,14:15 - 14:30,5000.93,5000.93,5000.93,5000.93,5000.93,5000.93,5000.93,5000.93,5000.93,5000.93,5000.93,5000.93,5000.93,5000.93
3418,05-01-2023,15,14:30 - 14:45,5499.38,5499.38,5499.38,5499.38,5499.38,5499.38,5499.38,5499.38,5499.38,5499.38,5499.38,5499.38,5499.38,5499.38
3419,05-01-2023,15,14:45 - 15:00,5959.6,5959.6,5959.6,5959.6,5959.6,5959.6,5959.6,5959.6,5959.6,5959.6,5959.6,5959.6,5959.6,5959.6
3420,05-01-2023,16,15:00 - 15:15,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32
3421,05-01-2023,16,15:15 - 15:30,6000.7,6000.7,6000.7,6000.7,6000.7,6000.7,6000.7,6000.7,6000.7,6000.7,6000.7,6000.7,6000.7,6000.7
3422,05-01-2023,16,15:30 - 15:45,6000.84,6000.84,6000.84,6000.84,6000.84,6000.84,6000.84,6000.84,6000.84,6000.84,6000.84,6000.84,6000.84,6000.84
3423,05-01-2023,16,15:45 - 16:00,6000.77,6000.77,6000.77,6000.77,6000.77,6000.77,6000.77,6000.77,6000.77,6000.77,6000.77,6000.77,6000.77,6000.77
3424,05-01-2023,17,16:00 - 16:15,7200.17,7200.17,7200.17,7200.17,7200.17,7200.17,7200.17,7200.17,7200.17,7200.17,7200.17,7200.17,7200.17,7200.17
3425,05-01-2023,17,16:15 - 16:30,8000.76,8000.76,8000.76,8000.76,8000.76,8000.76,8000.76,8000.76,8000.76,8000.76,8000.76,8000.76,8000.76,8000.76
3426,05-01-2023,17,16:30 - 16:45,11200.31,11200.31,11200.31,11200.31,11200.31,11200.31,11200.31,11200.31,11200.31,11200.31,11200.31,11200.31,11200.31,11200.31
3427,05-01-2023,17,16:45 - 17:00,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3428,05-01-2023,18,17:00 - 17:15,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3429,05-01-2023,18,17:15 - 17:30,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3430,05-01-2023,18,17:30 - 17:45,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3431,05-01-2023,18,17:45 - 18:00,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3432,05-01-2023,19,18:00 - 18:15,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3433,05-01-2023,19,18:15 - 18:30,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3434,05-01-2023,19,18:30 - 18:45,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3435,05-01-2023,19,18:45 - 19:00,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3436,05-01-2023,20,19:00 - 19:15,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3437,05-01-2023,20,19:15 - 19:30,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3438,05-01-2023,20,19:30 - 19:45,10670.32,10670.32,10670.32,10670.32,10670.32,10670.32,10670.32,10670.32,10670.32,10670.32,10670.32,10670.32,10670.32,10670.32
3439,05-01-2023,20,19:45 - 20:00,9329.96,9329.96,9329.96,9329.96,9329.96,9329.96,9329.96,9329.96,9329.96,9329.96,9329.96,9329.96,9329.96,9329.96
3440,05-01-2023,21,20:00 - 20:15,7170.62,7170.62,7170.62,7170.62,7170.62,7170.62,7170.62,7170.62,7170.62,7170.62,7170.62,7170.62,7170.62,7170.62
3441,05-01-2023,21,20:15 - 20:30,6999.06,6999.06,6999.06,6999.06,6999.06,6999.06,6999.06,6999.06,6999.06,6999.06,6999.06,6999.06,6999.06,6999.06
3442,05-01-2023,21,20:30 - 20:45,6149.29,6149.29,6149.29,6149.29,6149.29,6149.29,6149.29,6149.29,6149.29,6149.29,6149.29,6149.29,6149.29,6149.29
3443,05-01-2023,21,20:45 - 21:00,6000.58,6000.58,6000.58,6000.58,6000.58,6000.58,6000.58,6000.58,6000.58,6000.58,6000.58,6000.58,6000.58,6000.58
3444,05-01-2023,22,21:00 - 21:15,4800.53,4800.53,4800.53,4800.53,4800.53,4800.53,4800.53,4800.53,4800.53,4800.53,4800.53,4800.53,4800.53,4800.53
3445,05-01-2023,22,21:15 - 21:30,4800.28,4800.28,4800.28,4800.28,4800.28,4800.28,4800.28,4800.28,4800.28,4800.28,4800.28,4800.28,4800.28,4800.28
3446,05-01-2023,22,21:30 - 21:45,4501.73,4501.73,4501.73,4501.73,4501.73,4501.73,4501.73,4501.73,4501.73,4501.73,4501.73,4501.73,4501.73,4501.73
3447,05-01-2023,22,21:45 - 22:00,4270.44,4270.44,4270.44,4270.44,4270.44,4270.44,4270.44,4270.44,4270.44,4270.44,4270.44,4270.44,4270.44,4270.44
3448,05-01-2023,23,22:00 - 22:15,3810.81,3810.81,3810.81,3810.81,3810.81,3810.81,3810.81,3810.81,3810.81,3810.81,3810.81,3810.81,3810.81,3810.81
3449,05-01-2023,23,22:15 - 22:30,3726.92,3726.92,3726.92,3726.92,3726.92,3726.92,3726.92,3726.92,3726.92,3726.92,3726.92,3726.92,3726.92,3726.92
3450,05-01-2023,23,22:30 - 22:45,3650.28,3650.28,3650.28,3650.28,3650.28,3650.28,3650.28,3650.28,3650.28,3650.28,3650.28,3650.28,3650.28,3650.28
3451,05-01-2023,23,22:45 - 23:00,3500.87,3500.87,3500.87,3500.87,3500.87,3500.87,3500.87,3500.87,3500.87,3500.87,3500.87,3500.87,3500.87,3500.87
3452,05-01-2023,24,23:00 - 23:15,3225.56,3225.56,3225.56,3225.56,3225.56,3225.56,3225.56,3225.56,3225.56,3225.56,3225.56,3225.56,3225.56,3225.56
3453,05-01-2023,24,23:15 - 23:30,3225.22,3225.22,3225.22,3225.22,3225.22,3225.22,3225.22,3225.22,3225.22,3225.22,3225.22,3225.22,3225.22,3225.22
3454,05-01-2023,24,23:30 - 23:45,3030.27,3030.27,3030.27,3030.27,3030.27,3030.27,3030.27,3030.27,3030.27,3030.27,3030.27,3030.27,3030.27,3030.27
3455,05-01-2023,24,23:45 - 24:00,3030.21,3030.21,3030.21,3030.21,3030.21,3030.21,3030.21,3030.21,3030.21,3030.21,3030.21,3030.21,3030.21,3030.21
3456,06-01-2023,1,00:00 - 00:15,2804.14,2804.14,2804.14,2804.14,2804.14,2804.14,2804.14,2804.14,2804.14,2804.14,2804.14,2804.14,2804.14,2804.14
3457,06-01-2023,1,00:15 - 00:30,2750.36,2750.36,2750.36,2750.36,2750.36,2750.36,2750.36,2750.36,2750.36,2750.36,2750.36,2750.36,2750.36,2750.36
3458,06-01-2023,1,00:30 - 00:45,2804.43,2804.43,2804.43,2804.43,2804.43,2804.43,2804.43,2804.43,2804.43,2804.43,2804.43,2804.43,2804.43,2804.43
3459,06-01-2023,1,00:45 - 01:00,2768.35,2768.35,2768.35,2768.35,2768.35,2768.35,2768.35,2768.35,2768.35,2768.35,2768.35,2768.35,2768.35,2768.35
3460,06-01-2023,2,01:00 - 01:15,2700.12,2700.12,2700.12,2700.12,2700.12,2700.12,2700.12,2700.12,2700.12,2700.12,2700.12,2700.12,2700.12,2700.12
3461,06-01-2023,2,01:15 - 01:30,2543.86,2543.86,2543.86,2543.86,2543.86,2543.86,2543.86,2543.86,2543.86,2543.86,2543.86,2543.86,2543.86,2543.86
3462,06-01-2023,2,01:30 - 01:45,2543.19,2543.19,2543.19,2543.19,2543.19,2543.19,2543.19,2543.19,2543.19,2543.19,2543.19,2543.19,2543.19,2543.19
3463,06-01-2023,2,01:45 - 02:00,2500.53,2500.53,2500.53,2500.53,2500.53,2500.53,2500.53,2500.53,2500.53,2500.53,2500.53,2500.53,2500.53,2500.53
3464,06-01-2023,3,02:00 - 02:15,2543.04,2543.04,2543.04,2543.04,2543.04,2543.04,2543.04,2543.04,2543.04,2543.04,2543.04,2543.04,2543.04,2543.04
3465,06-01-2023,3,02:15 - 02:30,2449.68,2449.68,2449.68,2449.68,2449.68,2449.68,2449.68,2449.68,2449.68,2449.68,2449.68,2449.68,2449.68,2449.68
3466,06-01-2023,3,02:30 - 02:45,2200.95,2200.95,2200.95,2200.95,2200.95,2200.95,2200.95,2200.95,2200.95,2200.95,2200.95,2200.95,2200.95,2200.95
3467,06-01-2023,3,02:45 - 03:00,2400.08,2400.08,2400.08,2400.08,2400.08,2400.08,2400.08,2400.08,2400.08,2400.08,2400.08,2400.08,2400.08,2400.08
3468,06-01-2023,4,03:00 - 03:15,2500.27,2500.27,2500.27,2500.27,2500.27,2500.27,2500.27,2500.27,2500.27,2500.27,2500.27,2500.27,2500.27,2500.27
3469,06-01-2023,4,03:15 - 03:30,2449.93,2449.93,2449.93,2449.93,2449.93,2449.93,2449.93,2449.93,2449.93,2449.93,2449.93,2449.93,2449.93,2449.93
3470,06-01-2023,4,03:30 - 03:45,2500.99,2500.99,2500.99,2500.99,2500.99,2500.99,2500.99,2500.99,2500.99,2500.99,2500.99,2500.99,2500.99,2500.99
3471,06-01-2023,4,03:45 - 04:00,2540.09,2540.09,2540.09,2540.09,2540.09,2540.09,2540.09,2540.09,2540.09,2540.09,2540.09,2540.09,2540.09,2540.09
3472,06-01-2023,5,04:00 - 04:15,2543.33,2543.33,2543.33,2543.33,2543.33,2543.33,2543.33,2543.33,2543.33,2543.33,2543.33,2543.33,2543.33,2543.33
3473,06-01-2023,5,04:15 - 04:30,2700.67,2700.67,2700.67,2700.67,2700.67,2700.67,2700.67,2700.67,2700.67,2700.67,2700.67,2700.67,2700.67,2700.67
3474,06-01-2023,5,04:30 - 04:45,2804.03,2804.03,2804.03,2804.03,2804.03,2804.03,2804.03,2804.03,2804.03,2804.03,2804.03,2804.03,2804.03,2804.03
3475,06-01-2023,5,04:45 - 05:00,2910.93,2910.93,2910.93,2910.93,2910.93,2910.93,2910.93,2910.93,2910.93,2910.93,2910.93,2910.93,2910.93,2910.93
3476,06-01-2023,6,05:00 - 05:15,3450.59,3450.59,3450.59,3450.59,3450.59,3450.59,3450.59,3450.59,3450.59,3450.59,3450.59,3450.59,3450.59,3450.59
3477,06-01-2023,6,05:15 - 05:30,3610.08,3610.08,3610.08,3610.08,3610.08,3610.08,3610.08,3610.08,3610.08,3610.08,3610.08,3610.08,3610.08,3610.08
3478,06-01-2023,6,05:30 - 05:45,3735.98,3735.98,3735.98,3735.98,3735.98,3735.98,3735.98,3735.98,3735.98,3735.98,3735.98,3735.98,3735.98,3735.98
3479,06-01-2023,6,05:45 - 06:00,4228.79,4228.79,4228.79,4228.79,4228.79,4228.79,4228.79,4228.79,4228.79,4228.79,4228.79,4228.79,4228.79,4228.79
3480,06-01-2023,7,06:00 - 06:15,4680.36,4680.36,4680.36,4680.36,4680.36,4680.36,4680.36,4680.36,4680.36,4680.36,4680.36,4680.36,4680.36,4680.36
3481,06-01-2023,7,06:15 - 06:30,6490.0,6490.0,6490.0,6490.0,6490.0,6490.0,6490.0,6490.0,6490.0,6490.0,6490.0,6490.0,6490.0,6490.0
3482,06-01-2023,7,06:30 - 06:45,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3483,06-01-2023,7,06:45 - 07:00,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3484,06-01-2023,8,07:00 - 07:15,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3485,06-01-2023,8,07:15 - 07:30,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3486,06-01-2023,8,07:30 - 07:45,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3487,06-01-2023,8,07:45 - 08:00,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3488,06-01-2023,9,08:00 - 08:15,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3489,06-01-2023,9,08:15 - 08:30,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3490,06-01-2023,9,08:30 - 08:45,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3491,06-01-2023,9,08:45 - 09:00,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3492,06-01-2023,10,09:00 - 09:15,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3493,06-01-2023,10,09:15 - 09:30,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3494,06-01-2023,10,09:30 - 09:45,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3495,06-01-2023,10,09:45 - 10:00,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3496,06-01-2023,11,10:00 - 10:15,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3497,06-01-2023,11,10:15 - 10:30,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3498,06-01-2023,11,10:30 - 10:45,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
3499,06-01-2023,11,10:45 - 11:00,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
